,test_name,model_arch,transforms,normalized,weight_decay,split_num,AUROC_8,AUROC_9,error_rate_8,error_rate_9,train_df
121,resnet18_1_None_True,resnet18,None,True,1.0,2,0.6875,0.5,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.937686    0.828182       0.500  0.6250   NaN
1      1    0.882523    0.727050       0.500  0.6250   NaN
2      2    0.798843    0.671009       0.250  0.7500   NaN
3      3    0.689011    0.819853       0.625  0.6250   NaN
4      4    0.681488    0.962201       0.625  0.5625   NaN
5      5    0.643881    0.905458       0.625  0.5625   NaN
6      6    0.638088    0.837215       0.625  0.6250   NaN
7      7    0.620868    0.767245       0.500  0.6875   NaN
8      8    0.597881    0.961916       0.500  0.5000   NaN"
122,resnet18_1_None_True,resnet18,None,True,1.0,3,0.5625,0.5,0.375,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.959279    1.094690       0.875  0.0625   NaN
1      1    0.857122    1.224095       0.750  0.3125   NaN
2      2    0.835761    1.101883       0.500  0.4375   NaN
3      3    0.826205    1.082340       0.500  0.5625   NaN
4      4    0.722089    0.912580       0.250  0.6875   NaN
5      5    0.705441    0.831771       0.250  0.6250   NaN
6      6    0.659237    0.804663       0.375  0.6250   NaN
7      7    0.632782    0.855930       0.375  0.5625   NaN
8      8    0.572949    0.848862       0.375  0.5000   NaN"
123,resnet18_1_None_True,resnet18,None,True,1.0,4,0.3125,0.4375,0.5,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.779252    0.606180       0.125  0.7500   NaN
1      1    0.888348    0.778399       0.375  0.5000   NaN
2      2    0.868914    0.911478       0.625  0.3750   NaN
3      3    0.802099    0.942692       0.500  0.4375   NaN
4      4    0.780159    1.069897       0.750  0.2500   NaN
5      5    0.643496    0.961096       0.625  0.2500   NaN
6      6    0.630569    1.035385       0.625  0.3750   NaN
7      7    0.555032    1.038378       0.500  0.3125   NaN
8      8    0.573807    1.042330       0.625  0.4375   NaN"
124,resnet18_1_None_True,resnet18,None,True,1.0,5,0.666667,0.666667,0.428571,0.571429,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.891178    0.481591    0.142857  1.000000   NaN
1      1    0.800557    0.525061    0.285714  1.000000   NaN
2      2    0.743436    0.971513    0.428571  0.666667   NaN
3      3    0.696957    0.696219    0.571429  0.666667   NaN
4      4    0.758642    0.783390    0.714286  0.416667   NaN
5      5    0.730445    0.624054    0.571429  0.583333   NaN
6      6    0.682550    0.580755    0.285714  0.666667   NaN
7      7    0.700428    0.618190    0.428571  0.666667   NaN
8      8    0.613231    0.615567    0.571429  0.666667   NaN"
125,resnet18_1_modified_True,resnet18,modified,True,1.0,1,0.25,0.25,0.5,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.904968    1.084897       0.625  0.1875   NaN
1      1    0.850115    1.407759       1.000  0.0000   NaN
2      2    0.797624    0.947709       0.375  0.3750   NaN
3      3    0.799963    1.077004       0.625  0.4375   NaN
4      4    0.795583    0.938865       0.625  0.4375   NaN
5      5    0.756851    0.943560       0.625  0.4375   NaN
6      6    0.692895    0.987525       0.750  0.3750   NaN
7      7    0.723252    0.993382       0.500  0.2500   NaN
8      8    0.691765    1.039936       0.625  0.2500   NaN"
126,resnet18_1_modified_True,resnet18,modified,True,1.0,2,0.125,0.25,0.875,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.981993    0.895241       0.625  0.3125   NaN
1      1    1.028763    0.965430       0.750  0.3125   NaN
2      2    0.861707    1.109795       0.750  0.2500   NaN
3      3    0.826657    1.011045       0.500  0.4375   NaN
4      4    0.808262    1.159522       0.625  0.2500   NaN
5      5    0.765361    1.050980       0.625  0.2500   NaN
6      6    0.779198    1.121503       0.625  0.1875   NaN
7      7    0.781066    1.191485       0.875  0.1250   NaN
8      8    0.751001    1.110710       0.625  0.2500   NaN"
127,resnet18_1_modified_True,resnet18,modified,True,1.0,3,0.375,0.375,0.5,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.706719    0.892467       0.750  0.3125   NaN
1      1    1.003365    1.084213       0.750  0.2500   NaN
2      2    1.006487    1.060940       0.375  0.5000   NaN
3      3    0.991767    0.939487       0.500  0.3750   NaN
4      4    0.922175    0.910499       0.500  0.5000   NaN
5      5    0.866835    0.860152       0.500  0.5000   NaN
6      6    0.810214    0.850556       0.375  0.4375   NaN
7      7    0.776764    0.805457       0.500  0.3750   NaN
8      8    0.793862    0.822022       0.625  0.3750   NaN"
128,resnet18_1_modified_True,resnet18,modified,True,1.0,4,0.5,0.375,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.836839    0.668242       0.375  0.6250   NaN
1      1    0.963989    0.874991       0.250  0.6875   NaN
2      2    0.926797    0.913141       0.500  0.5625   NaN
3      3    0.852731    0.928730       0.625  0.5000   NaN
4      4    0.868818    0.934371       0.375  0.5625   NaN
5      5    0.799544    0.806022       0.375  0.6250   NaN
6      6    0.752616    0.841225       0.625  0.4375   NaN
7      7    0.750872    0.813550       0.500  0.5000   NaN
8      8    0.750595    0.922143       0.500  0.3750   NaN"
129,resnet18_1_modified_True,resnet18,modified,True,1.0,5,0.0,0.083333,0.714286,0.857143,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.841386    0.597069    0.285714  0.750000   NaN
1      1    0.870578    0.786311    0.428571  0.500000   NaN
2      2    0.939585    1.144366    0.857143  0.166667   NaN
3      3    0.859551    0.900412    0.571429  0.166667   NaN
4      4    0.806894    0.732684    0.428571  0.500000   NaN
5      5    0.863429    0.908402    0.857143  0.250000   NaN
6      6    0.809993    0.933131    0.714286  0.166667   NaN
7      7    0.784066    0.956143    0.714286  0.000000   NaN
8      8    0.808409    1.003291    0.857143  0.083333   NaN"
130,resnet18_1_modified_True,resnet18,modified,True,1.0,1,0.625,0.5625,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.044577    0.914727       0.625  0.3125   NaN
1      1    1.110248    1.081534       0.625  0.3125   NaN
2      2    1.006228    0.782779       0.500  0.5625   NaN
3      3    0.958189    0.780971       0.500  0.5625   NaN
4      4    0.911635    0.839401       0.500  0.5625   NaN
5      5    0.894113    0.853334       0.625  0.5000   NaN
6      6    0.789978    0.916444       0.625  0.5625   NaN
7      7    0.826998    0.808960       0.500  0.6250   NaN
8      8    0.834343    0.843488       0.500  0.5625   NaN"
131,resnet18_1_modified_True,resnet18,modified,True,1.0,2,0.625,0.5625,0.5,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.810071    0.550370       0.125  0.7500   NaN
1      1    0.787505    0.713268       0.250  0.6250   NaN
2      2    0.880539    1.108832       0.500  0.5625   NaN
3      3    0.800988    0.849938       0.375  0.6875   NaN
4      4    0.757611    0.883440       0.500  0.5625   NaN
5      5    0.831893    0.829092       0.250  0.6875   NaN
6      6    0.797301    0.864862       0.375  0.6250   NaN
7      7    0.832003    0.981671       0.500  0.6250   NaN
8      8    0.756885    0.878452       0.375  0.5625   NaN"
132,resnet18_1_modified_True,resnet18,modified,True,1.0,3,0.5625,0.5625,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.163219    0.820496       0.500  0.3125   NaN
1      1    0.978519    0.799981       0.375  0.4375   NaN
2      2    0.959201    0.975935       0.500  0.1875   NaN
3      3    0.890817    0.847420       0.375  0.5625   NaN
4      4    0.826258    0.836627       0.500  0.6875   NaN
5      5    0.784581    0.844354       0.625  0.5625   NaN
6      6    0.735718    0.818111       0.500  0.5000   NaN
7      7    0.789600    0.812896       0.500  0.5625   NaN
8      8    0.747638    0.790684       0.500  0.5625   NaN"
133,resnet18_1_modified_True,resnet18,modified,True,1.0,4,0.6875,0.75,0.25,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.943255    0.658992       0.500  0.5000   NaN
1      1    1.096000    0.726811       0.375  0.6875   NaN
2      2    1.007883    0.645163       0.375  0.8750   NaN
3      3    0.942535    0.732691       0.500  0.7500   NaN
4      4    0.919221    0.669160       0.500  0.7500   NaN
5      5    0.827695    0.690121       0.375  0.7500   NaN
6      6    0.775762    0.725743       0.250  0.7500   NaN
7      7    0.714698    0.744761       0.250  0.6875   NaN
8      8    0.735800    0.717842       0.375  0.7500   NaN"
134,resnet18_1_modified_True,resnet18,modified,True,1.0,5,0.416667,0.416667,0.571429,0.428571,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.978590    0.935897    0.571429  0.250000   NaN
1      1    1.042891    1.198778    0.571429  0.333333   NaN
2      2    0.859486    1.104545    0.428571  0.583333   NaN
3      3    0.836417    0.947887    0.571429  0.583333   NaN
4      4    0.847805    0.866232    0.571429  0.416667   NaN
5      5    0.844449    1.013518    0.571429  0.333333   NaN
6      6    0.805981    1.157665    0.714286  0.333333   NaN
7      7    0.803080    1.034989    0.571429  0.416667   NaN
8      8    0.795939    1.070895    0.428571  0.416667   NaN"
135,resnet18_1_None_False,resnet18,None,False,1.0,1,0.25,0.25,0.375,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.056658    0.856318       0.375  0.5000   NaN
1      1    0.916541    0.689761       0.375  0.6875   NaN
2      2    0.903051    1.117693       0.625  0.3125   NaN
3      3    0.761012    1.154374       0.500  0.3750   NaN
4      4    0.730376    1.064335       0.375  0.2500   NaN
5      5    0.670180    1.297445       0.500  0.2500   NaN
6      6    0.657078    1.353616       0.500  0.1875   NaN
7      7    0.738395    1.105359       0.375  0.2500   NaN
8      8    0.688201    0.996768       0.375  0.2500   NaN"
136,resnet18_1_None_False,resnet18,None,False,1.0,2,0.25,0.25,0.625,0.75,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.899603    0.876029       0.500  0.5000   NaN
1      1    0.966718    0.789001       0.625  0.4375   NaN
2      2    0.857822    0.904557       0.625  0.3125   NaN
3      3    0.859107    1.219344       0.375  0.3750   NaN
4      4    0.832311    1.141344       0.625  0.3125   NaN
5      5    0.749910    1.020393       0.625  0.2500   NaN
6      6    0.730819    1.054920       0.625  0.2500   NaN
7      7    0.673383    1.017188       0.625  0.2500   NaN
8      8    0.695595    1.076618       0.750  0.2500   NaN"
137,resnet18_1_None_False,resnet18,None,False,1.0,3,0.5625,0.625,0.5,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.209337    0.828532       0.500  0.5000   NaN
1      1    1.074236    0.916293       0.500  0.8125   NaN
2      2    1.004409    0.613991       0.375  0.8750   NaN
3      3    0.893925    0.563055       0.375  0.8125   NaN
4      4    0.855000    0.757578       0.625  0.4375   NaN
5      5    0.781854    0.681710       0.500  0.6250   NaN
6      6    0.672129    0.668553       0.500  0.6250   NaN
7      7    0.656939    0.665311       0.500  0.5625   NaN
8      8    0.654482    0.641473       0.375  0.6250   NaN"
138,resnet18_1_None_False,resnet18,None,False,1.0,4,0.1875,0.25,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.121431    0.488156       0.125  0.9375   NaN
1      1    0.958908    0.791591       0.625  0.3750   NaN
2      2    0.721572    1.296320       0.625  0.2500   NaN
3      3    0.785926    1.583500       0.750  0.1250   NaN
4      4    0.708343    1.315794       0.500  0.2500   NaN
5      5    0.689500    1.237624       0.500  0.2500   NaN
6      6    0.698116    1.358714       0.500  0.1875   NaN
7      7    0.681482    1.229249       0.500  0.1875   NaN
8      8    0.628529    1.128350       0.500  0.2500   NaN"
139,resnet18_1_None_False,resnet18,None,False,1.0,5,0.416667,0.416667,0.571429,0.571429,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.086058    0.656998    0.285714  0.500000   NaN
1      1    0.808088    1.033003    0.428571  0.416667   NaN
2      2    0.861691    0.845029    0.571429  0.500000   NaN
3      3    0.725907    0.942362    0.571429  0.500000   NaN
4      4    0.685902    0.868698    0.428571  0.583333   NaN
5      5    0.587819    0.810849    0.571429  0.416667   NaN
6      6    0.586438    0.818363    0.571429  0.333333   NaN
7      7    0.545332    0.818307    0.571429  0.416667   NaN
8      8    0.528024    0.895928    0.571429  0.416667   NaN"
140,resnet18_1_modified_False,resnet18,modified,False,1.0,1,1.0,1.0,0.0,0.125,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.863745    0.909634       0.500  0.3125   NaN
1      1    0.894360    1.029961       0.625  0.3125   NaN
2      2    1.012935    0.793549       0.500  0.5000   NaN
3      3    0.963103    0.455144       0.375  0.8750   NaN
4      4    0.852390    0.372739       0.250  0.8750   NaN
5      5    0.898659    0.314435       0.000  1.0000   NaN
6      6    0.858614    0.345261       0.125  1.0000   NaN
7      7    0.813114    0.344569       0.000  1.0000   NaN
8      8    0.795441    0.345457       0.125  1.0000   NaN"
141,resnet18_1_modified_False,resnet18,modified,False,1.0,2,0.375,0.25,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.030540    0.694160       0.500  0.6875   NaN
1      1    0.943986    0.810519       0.375  0.6250   NaN
2      2    0.995107    0.867602       0.500  0.5625   NaN
3      3    0.952219    0.824250       0.500  0.5000   NaN
4      4    0.876894    0.954887       0.500  0.3750   NaN
5      5    0.850021    1.101799       0.625  0.1875   NaN
6      6    0.833902    0.976913       0.250  0.5625   NaN
7      7    0.782635    0.972696       0.500  0.3750   NaN
8      8    0.759322    1.048889       0.500  0.2500   NaN"
142,resnet18_1_modified_False,resnet18,modified,False,1.0,3,0.625,0.6875,0.25,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.963736    0.977138       0.625  0.3125   NaN
1      1    0.851557    0.855861       0.375  0.5000   NaN
2      2    0.729922    1.058198       0.625  0.4375   NaN
3      3    0.822684    0.845006       0.500  0.6250   NaN
4      4    0.851527    0.923423       0.500  0.5000   NaN
5      5    0.875129    0.625738       0.250  0.6250   NaN
6      6    0.832964    0.585960       0.375  0.8125   NaN
7      7    0.809843    0.703145       0.250  0.6250   NaN
8      8    0.821066    0.643764       0.375  0.6875   NaN"
143,resnet18_1_modified_False,resnet18,modified,False,1.0,4,0.375,0.375,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.109010    0.933877       0.875  0.1875   NaN
1      1    0.947384    1.163241       0.500  0.0625   NaN
2      2    0.929329    1.286972       0.375  0.3750   NaN
3      3    0.873346    1.358153       0.375  0.3750   NaN
4      4    0.903175    1.100583       0.625  0.3750   NaN
5      5    0.903399    1.115482       0.500  0.2500   NaN
6      6    0.859136    1.040663       0.375  0.2500   NaN
7      7    0.831268    0.846182       0.500  0.3750   NaN
8      8    0.834871    0.950595       0.500  0.3750   NaN"
144,resnet18_1_modified_False,resnet18,modified,False,1.0,5,0.75,0.666667,0.428571,0.428571,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.198267    0.783997    0.428571  0.583333   NaN
1      1    1.164012    0.889659    0.571429  0.250000   NaN
2      2    0.933449    0.785921    0.428571  0.750000   NaN
3      3    0.842979    0.798173    0.571429  0.583333   NaN
4      4    0.940363    0.678354    0.428571  0.666667   NaN
5      5    0.858009    0.712343    0.428571  0.666667   NaN
6      6    0.817016    0.535425    0.142857  0.750000   NaN
7      7    0.763231    0.556292    0.428571  0.750000   NaN
8      8    0.695005    0.611947    0.428571  0.666667   NaN"
